herramienta	muestra	Aitchison	JSD	BrayCurtis	Spearman	F1
bracken_db2	NOR.34	85.77963319537227	0.1850499682159727	0.44207223092009995	0.31257483151018045	0.24842105263157896
bracken_db2	NPL.33	99.25023103453985	0.2921521148152828	0.5782059591555944	0.3091708778510769	0.3003115264797508
bracken_db2	NZL.56	63.86896820692343	0.10899901401464414	0.35534345062574674	0.3414204043347296	0.2607407407407407
bracken_db2	PAK.7	101.09386528074732	0.2213317179729628	0.47160977877451876	0.3212850828997393	0.2936117936117936
bracken_db2	PER.35	95.15915318320458	0.25395093758833	0.520077307634244	0.35898675145912007	0.3106796116504854
bracken_db2	POL.36	107.09141357645971	0.2442352839193486	0.4985845902818492	0.3223535426252341	0.277992277992278
bracken_db2	SEN.8	67.53338541258634	0.031536560354967574	0.12065520333441326	0.335855350470776	0.29301075268817206
bracken_db2	SGP.52	99.33044230511369	0.1632984459284792	0.4280680564099301	0.30901166606561215	0.2410958904109589
bracken_db2	SRB.37	88.04739281333237	0.16264316046510238	0.3974390851346571	0.3236536701710397	0.2800274536719286
bracken_db2	SVK.9	92.05516383438805	0.23270553376307584	0.5329274873310799	0.3292113969971082	0.2740286298568507
bracken_db2	SVN.38	91.97090700250716	0.18445344162856203	0.4088416078437399	0.3270251403670282	0.30365853658536585
bracken_db2	SWE.41	96.17366728892605	0.18325336949618215	0.4177143611984277	0.31824857338659956	0.2969325153374233
bracken_db2	SWE.41a	89.07976336074617	0.19773427374289318	0.4388728430661262	0.31455535275452845	0.2742040285899935
bracken_db2	TCD.1	55.919470366173755	0.024429062997063794	0.12725718600198258	0.24964203309097144	0.1292372881355932
bracken_db2	TGO.44	91.7498698789074	0.2363754802243478	0.5120070217578914	0.26635336331495685	0.22861150070126227
bracken_db2	TUR.46	67.57180160462293	0.09466201115524808	0.3608889120754424	0.29835313858580553	0.20933977455716588
bracken_db2	TZA.15	84.88490180321264	0.2317259107853493	0.4598043136923274	0.31744821762944275	0.2933857236411264
bracken_db2	USA.74	105.68871837845279	0.19899130632716547	0.4580866262550832	0.3192819641764951	0.2903834066624764
bracken_db2	USA.74a	92.49218006559147	0.17731967877130617	0.4033414921529157	0.31976796733427193	0.2596685082872928
bracken_db2	USA.74b	106.93765082122805	0.2699903701663751	0.5742675493982667	0.2875379500295765	0.20857325655790146
bracken_db2	USA.74c	94.00123505396955	0.25941526885482347	0.5279872337460371	0.33017213901257997	0.2994722955145119
bracken_db2	USA.74d	95.00129151057729	0.2080849833281593	0.4650887335369307	0.3214630159991321	0.287012987012987
bracken_db2	USA.74e	92.1700712351393	0.1860660963978003	0.4091350759093599	0.3307934969043063	0.27488151658767773
bracken_db2	USA.74f	99.95798320465201	0.22822400883399857	0.4975891655624813	0.3095226046422103	0.2180232558139535
bracken_db2	USA.74g	98.65542291740455	0.2596779095129231	0.5244522772064586	0.2782674925270849	0.1983695652173913
